filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label,label2
jre11692500_102.wav,0.3614294230937958,0.06291300803422928,1907.221255894005,1993.175919842327,3676.395670572917,0.08837890625,-292.96136474609375,108.4201202392578,-11.691161155700685,27.10430908203125,-0.8112998008728027,-3.107544422149658,-9.45047092437744,-4.946978092193604,-8.86549186706543,-10.310418128967283,-3.435480117797852,-3.969460010528565,-15.948525428771973,-0.5761181712150574,-6.240625858306885,-7.572461128234862,-7.26096773147583,-5.848483085632324,-9.831852912902832,-2.583916664123535,1,1
jre11692500_1020.wav,0.3929728269577025,0.05608081072568893,1731.3869128312265,1734.2407191791215,3071.47216796875,0.08785445601851853,-258.21060180664057,127.90445709228516,-19.916723251342773,16.17038917541504,6.955849647521973,-1.0266520977020264,-14.120284080505373,-6.378139972686768,-12.343365669250488,-8.342617034912111,-2.21021032333374,-6.908542156219482,-15.34237003326416,4.205756187438965,-11.71296501159668,-2.0828893184661865,-6.893332958221436,-6.6448893547058105,-9.393856048583984,-1.0752463340759275,1,1
jre11692500_1021.wav,0.3389454782009125,0.0599438026547432,2311.5099838229253,1968.7848743024301,4064.292399088541,0.1187744140625,-262.46737670898443,89.52098083496094,-5.634982109069824,28.40586853027344,8.407829284667969,0.6175887584686279,-16.81358528137207,-4.041823863983153,-5.170244216918945,-15.149511337280273,-8.32087230682373,-3.0460879802703857,-20.577075958251953,-2.296133756637573,-11.756500244140625,-6.301778793334961,-8.320103645324707,-7.58473014831543,-9.049182891845703,-1.909551858901977,1,1
jre11692500_1023.wav,0.4118253886699677,0.041937272995710366,2235.287326047712,1986.1944078006736,3920.937093098959,0.1398654513888889,-274.85971069335943,108.67052459716795,-9.302265167236328,21.821264266967773,5.301206111907959,-3.87277626991272,-9.00987720489502,2.2975637912750244,-8.573036193847656,-3.956470012664795,-5.04890251159668,-1.9715123176574707,-14.681252479553224,0.5688466429710388,-13.126547813415527,-4.484855651855469,-7.327107906341553,-3.9467809200286874,-12.007369041442873,-1.9226285219192505,1,1
jre11692500_1024.wav,0.4177664220333099,0.03715518116950989,1750.1467997453126,1931.4725890616653,3412.813313802084,0.08530454282407407,-323.3525695800781,125.74410247802734,-15.237982749938965,18.594688415527344,0.2848140001296997,-1.3964070081710815,-8.505345344543457,-2.9057407379150386,-8.011110305786133,-9.22947597503662,-1.810965657234192,-7.40799617767334,-12.793983459472654,3.62389063835144,-7.579555034637451,-3.115888357162476,-9.27474880218506,-3.1906647682189937,-5.978420734405518,-4.545340538024902,-1,1
jre11692500_1025.wav,0.28268805146217346,0.057522226125001914,1509.9333472453425,1750.9011531228346,2678.790283203125,0.05787037037037038,-296.3990783691406,124.81543731689452,-5.468842029571533,34.230159759521484,15.300060272216795,-4.746156692504883,-17.61269187927246,3.013360977172852,-8.020666122436522,-15.786429405212402,-4.4029412269592285,-9.386518478393556,-18.725852966308594,1.605863094329834,-13.30229663848877,-3.4973132610321045,-11.989174842834473,-9.10915470123291,-8.561677932739258,-4.837035179138184,1,1
jre11692500_1026.wav,0.3528556823730469,0.06070172786712647,1771.9403788415784,1844.6165330858373,3268.85986328125,0.0929588035300926,-276.28964233398443,122.16571044921876,-16.737035751342773,12.77828598022461,-1.3801323175430298,3.7872545719146733,-16.616357803344727,-0.08439526706933975,-8.647526741027832,-11.16141414642334,3.2010538578033447,-5.10106086730957,-10.76754665374756,4.0465755462646475,-10.28231716156006,-2.0666167736053467,-6.35749626159668,-5.865787029266357,-7.272095203399657,-5.848385810852051,1,1
jre11692500_1027.wav,0.3169505000114441,0.06152598187327385,1745.324461424283,1806.0611083720808,2989.5263671875,0.07989275896990741,-287.26995849609375,116.04553985595705,-2.225917339324951,26.42997169494629,9.452577590942383,3.701003074645996,-13.985844612121582,-3.670728921890259,-9.13419246673584,-14.597078323364258,-3.7346115112304688,-7.482969284057617,-16.319473266601562,2.5363483428955083,-11.426932334899902,-2.5128941535949707,-6.003033638000487,-5.456399440765381,-5.94101619720459,-2.3321049213409424,1,1
jre11692500_1029.wav,0.35903435945510864,0.049837928265333176,1750.037340397953,1879.5507682920856,3310.1318359375,0.0894458912037037,-284.2950439453125,125.50399017333984,-16.91666603088379,22.62895774841309,8.361274719238281,-0.4813825786113739,-12.538372039794922,-2.8365290164947514,-10.26185417175293,-10.53897476196289,-6.360231399536133,-5.370084762573242,-12.729168891906738,2.368306398391724,-7.300826072692871,-0.14668330550193787,-5.137706756591797,-7.067527294158936,-5.450782299041748,-2.907900094985962,-1,1
jre11692500_103.wav,0.3865571320056915,0.05594423413276672,2351.0772988471012,1992.3099864805515,4294.378662109375,0.13963939525462962,-293.6497802734375,92.98717498779295,-8.038515090942383,27.616384506225586,3.2333531379699707,9.013699531555176,-10.336578369140623,-3.125209331512451,-6.145615577697754,-8.855277061462402,0.9029884338378906,-0.9402837157249452,-18.879350662231445,0.9592621326446532,-5.942036151885986,-2.443802118301392,-7.605985641479492,-2.611586332321167,-7.440906524658202,-1.4585403203964231,-1,1
jre11692500_1031.wav,0.35269975662231445,0.06155626475811005,1984.8485467267144,1826.0314208067505,3577.103678385416,0.10172526041666667,-246.22781372070312,110.1641616821289,-30.09233665466309,29.44478416442871,15.021883010864258,2.0572252273559566,-20.808565139770508,-0.6761209964752197,-8.728389739990233,-14.032005310058596,1.6296805143356323,-6.025272846221924,-14.227258682250975,3.6142151355743413,-10.74449348449707,-2.6678481101989746,-6.9855570793151855,-6.390231132507324,-7.443793773651122,-1.8997620344161987,1,1
jre11692500_1032.wav,0.37110289931297297,0.055606726557016366,1666.0365889372827,1766.1790812139768,3107.859293619791,0.08363172743055555,-282.3584899902344,137.45320129394528,-26.07788848876953,12.808396339416506,7.183727264404298,-4.595663070678711,-18.987058639526367,-2.9673900604248047,-11.22551155090332,-12.044865608215332,3.036374807357788,-2.6137807369232178,-14.056659698486328,1.296825289726257,-12.03946018218994,-1.7972337007522583,-7.859720230102539,-7.542093753814697,-8.451024055480957,-4.587287425994873,1,1
jre11692500_1033.wav,0.3615216016769409,0.05876775085926056,2689.626555406147,2086.5862005594795,4727.834065755208,0.151123046875,-244.7082977294922,75.70467376708984,-5.714310169219972,31.82740020751953,8.744521141052246,6.328311443328857,-18.878196716308594,2.5017685890197754,-5.951503276824951,-11.889778137207033,-4.00690507888794,-2.1126692295074463,-17.813934326171875,3.5436403751373287,-12.606209754943848,-2.987811088562012,-7.645565986633301,-3.652932167053223,-7.440340042114258,-0.5602231621742249,1,1
jre11692500_1034.wav,0.35429105162620544,0.05048681795597077,1858.9038871064843,1950.0788575926088,3592.256673177084,0.0864529079861111,-305.1130065917969,110.3438949584961,-12.114391326904295,39.16723251342773,15.788384437561035,-6.0258564949035645,-14.511188507080078,2.8952741622924805,-5.2946128845214835,-11.279248237609865,-1.036596179008484,-10.462454795837402,-12.248462677001953,1.8972634077072144,-11.278279304504395,-2.87829327583313,-4.714885234832764,-4.7503204345703125,-3.267939567565918,-3.3249568939208984,1,1
jre11692500_1035.wav,0.3621209859848023,0.053403813391923904,1948.7861946588446,1924.4747716222967,3690.5517578125,0.0989357277199074,-295.1777038574219,122.37451934814452,-7.089713096618652,20.225513458251953,8.194924354553223,-2.373456716537476,-13.035160064697266,3.4375669956207275,-13.240386962890625,-11.74135684967041,0.13961388170719147,-11.726216316223145,-16.036563873291016,3.1482203006744385,-13.876875877380373,-5.163172245025635,-7.369388103485107,-3.433584928512573,-6.814952373504639,-2.8158695697784424,1,1
jre11692500_1036.wav,0.3617109656333923,0.0585712343454361,1469.118507320854,1698.5050225128155,2856.339518229166,0.06280291521990741,-316.7054138183594,135.70201110839844,-6.091048717498778,26.92830467224121,-1.9208146333694456,-10.396394729614258,-9.663850784301758,2.377023220062256,-6.3099117279052725,-17.441804885864258,-4.413132190704347,-10.06631088256836,-21.913869857788086,-0.3129549026489258,-9.63994598388672,-9.456944465637207,-6.67618465423584,-8.529226303100586,-9.1700439453125,-4.218520164489746,1,1
jre11692500_1037.wav,0.3908410370349884,0.0498870313167572,1648.501767412135,1958.5733307325586,3415.903727213541,0.06995533130787036,-330.68951416015625,126.41427612304688,-5.393105506896973,17.20022201538086,0.0342794694006443,-1.6814916133880615,-11.815176963806152,-1.105854868888855,0.9200058579444884,-14.50602912902832,-4.730162620544434,-5.789126396179199,-16.65949821472168,-0.5039854645729065,-9.408540725708008,-9.25789737701416,-7.247093677520753,-8.606627464294434,-9.70592212677002,-3.899100780487061,1,1
jre11692500_1038.wav,0.3694146871566773,0.044426362961530685,2172.488919120187,2091.2899661160072,4204.35791015625,0.10195131655092593,-321.98724365234375,98.92466735839844,-4.783684253692627,35.68478775024414,16.520797729492188,6.24940299987793,-16.500267028808597,-6.124392509460449,-3.7960729598999023,-7.453070640563965,-8.686677932739258,-7.31746244430542,-17.19051170349121,2.915764808654785,-8.497323036193848,-4.712559223175049,-9.011704444885254,-4.016063690185547,-5.7339606285095215,-5.4550514221191415,-1,1
jre11692500_1040.wav,0.4382478296756744,0.02359182760119438,2609.3117495438282,2666.5696278900004,5585.373942057293,0.12199345341435185,-424.6858215332031,74.09825134277344,13.744464874267578,41.181339263916016,22.53196907043457,-11.301876068115234,0.3936423063278198,-4.596724033355713,-8.479625701904299,-0.39490577578544617,-13.758123397827148,-9.982934951782227,-5.387613773345947,-0.5906069874763489,-10.005303382873537,-0.5428679585456848,0.5179606080055237,-1.415947437286377,-4.2692203521728525,1.1701924800872805,-1,0
jre11692500_1041.wav,0.4797187149524689,0.013469533063471316,2955.777019728582,2824.259304726009,6520.572916666668,0.14143880208333334,-460.312255859375,82.67139434814453,14.627071380615234,17.918764114379886,4.9275856018066415,0.3965308964252472,-3.3164188861846924,-0.12128537893295288,-7.222333908081055,-4.120803356170653,-8.602334976196289,-3.524374723434448,-8.373719215393066,4.5938239097595215,-4.5341973304748535,1.8975862264633176,-4.662523746490479,-1.518688678741455,-4.094301223754884,2.0230340957641597,-1,0
jre11692500_1044.wav,0.37945324182510376,0.0656798854470253,2300.2015400734954,1817.0800679742806,4099.483235677083,0.14088270399305555,-236.7589263916016,106.42188262939452,-22.57615852355957,28.05929946899414,9.983345985412598,-1.2795159816741943,-13.863789558410645,-0.8630840182304382,-11.201422691345217,-7.910494804382324,-6.986057758331299,-3.4075956344604488,-13.461104393005373,2.507183790206909,-12.83173656463623,-1.4798567295074463,-7.237235069274902,-4.505967617034912,-6.0901055335998535,-0.7918957471847534,-1,1
jre11692500_1046.wav,0.4376753866672516,0.02182777225971222,2974.556603971531,2452.4474310549035,5695.133463541668,0.15352828414351852,-374.9064025878906,79.96392059326172,3.2512395381927486,21.786983489990234,8.567844390869139,9.771272659301758,-4.63936185836792,-9.120842933654783,-6.433585166931152,-2.1262178421020512,-9.461501121520996,3.169987678527832,-9.390706062316896,4.417595386505127,-6.20699405670166,4.058413028717041,-5.063004016876222,-1.6645545959472656,-4.06197452545166,2.5187315940856934,-1,0
jre11692500_1048.wav,0.4442823827266693,0.0016664268914610147,2867.953185770877,2802.1254678859386,6301.751708984375,0.14505570023148148,-487.161865234375,75.44715118408203,-2.1490635871887207,19.60052299499512,10.123761177062988,11.57559585571289,-4.3649935722351065,-4.99749231338501,-2.92764949798584,5.470801830291748,-7.526122570037843,-4.918210983276367,-6.424807071685791,3.134037971496582,-3.266047239303589,1.5230804681777954,-5.090158939361572,1.0670449733734129,-1.037694811820984,1.4114705324172974,0,0
jre11692500_1049.wav,0.4456218183040619,0.03296705707907677,2234.723737303184,2276.892756777649,4662.237548828125,0.1043746383101852,-357.92828369140625,100.56452178955078,-2.90956711769104,26.951271057128906,10.008397102355957,-1.174619197845459,-7.5650105476379395,-6.763009071350098,-8.074339866638184,3.9885873794555664,-5.624578475952148,4.742542743682861,-1.7254894971847534,1.2038183212280271,-7.243710041046143,7.452058792114258,-5.219861030578613,0.3986643254756928,1.2926751375198364,-0.3925515413284302,0,0
jre11692500_1050.wav,0.4966819584369659,0.018515197560191158,2359.826470954935,2350.4038042316315,4891.02783203125,0.11738190827546295,-382.998046875,93.62979125976562,1.3333581686019895,33.464630126953125,15.411486625671387,2.3974454402923584,-8.419528961181639,-3.425889015197754,-3.2574496269226074,5.624290943145752,-5.00400447845459,7.119039058685303,-3.667067527770996,4.461095333099365,-5.8523712158203125,5.474175453186035,-3.691282987594605,0.10237981379032136,-1.5662280321121216,4.3848047256469735,0,0
jre11692500_1051.wav,0.3940826654434204,0.028956584632396695,2491.158211985848,2325.7457502650727,4948.549397786458,0.13016312210648148,-355.4976806640625,85.94721221923828,-1.1622767448425293,41.43381881713867,21.5068473815918,-1.7723093032836914,-6.665543079376222,-13.416918754577635,-9.871944427490234,3.4979219436645512,-15.946245193481445,0.09241854399442673,-9.455327033996582,4.970290660858153,-7.070871829986572,-0.2324446439743042,-1.836225271224976,0.6959570646286011,-5.898892879486084,6.519521713256836,-1,0
jre11692500_1057.wav,0.4119138419628143,0.03438221290707588,2095.1101422217075,2176.071578170129,4304.547119140625,0.09898093894675926,-382.31915283203125,105.6254425048828,9.079569816589355,34.716175079345696,16.77488136291504,-3.921952724456787,-11.541895866394045,-10.242209434509276,-12.959699630737305,-2.170682430267334,-10.823552131652832,-4.552295684814453,-2.478300809860229,-1.1934624910354614,-9.024703025817873,3.057133674621582,-3.5196902751922607,-4.9477505683898935,-0.9651121497154236,-0.3247641324996948,-1,0
jre11692500_1061.wav,0.5029654502868652,0.008683607913553716,3008.838025973333,2897.198889408676,6612.188720703125,0.15006510416666666,-463.7931213378906,76.45040130615234,21.759675979614254,23.3385009765625,4.098008155822754,8.906807899475098,-3.1172876358032227,-2.4868237972259517,-4.645141124725342,-0.033839412033557885,-5.048987865447998,1.473665475845337,-9.246360778808594,-0.6079134345054626,-2.959672212600708,2.6718275547027592,-5.803455829620361,-0.13593493402004242,-4.384778976440431,0.15312202274799347,-1,0
jre11692500_1062.wav,0.4341851770877838,0.0071698050014674655,2391.1505731075563,2513.4479033264474,5101.175944010417,0.1149314597800926,-454.1441345214844,98.17566680908205,3.2981581687927246,23.41488838195801,14.96231174468994,6.5983519554138175,-2.0032219886779785,-2.7886133193969727,-4.4614667892456055,4.175516605377196,-2.2258615493774414,1.582334280014038,-7.178652286529541,3.796277046203613,-5.215928077697754,2.4335081577301025,-3.4668359756469727,-1.6244041919708252,-3.8371429443359375,3.028315782546997,0,0
jre11692500_1063.wav,0.4947976469993591,0.015627438202500343,2829.7218122741115,2628.368502007178,5945.157877604168,0.1491066261574074,-450.3976135253906,76.21797943115234,8.44514274597168,28.790571212768555,11.133776664733887,6.601025581359862,-2.3443162441253658,-3.810391664505005,-3.0249719619750977,3.3649396896362305,-8.514925003051758,-5.193819999694824,-1.2709616422653198,4.551843166351318,-3.961069345474243,2.2422809600830083,-0.34462037682533264,0.04373753815889359,-0.09254075586795807,2.4241857528686523,0,0
jre11692500_1065.wav,0.5156432390213013,0.010564358904957771,2704.895468473913,2894.528267392644,6362.961832682293,0.1081226490162037,-489.6611328125,89.81419372558594,21.10731506347656,20.19009017944336,13.35529327392578,5.712100505828857,0.20916402339935306,-2.6966280937194824,-6.490460395812987,0.2097451090812683,-6.531285762786865,-1.9633504152297971,-6.700726509094237,0.7027522921562195,-2.774174928665161,3.8039972782135014,-4.172496795654297,-2.7263941764831543,-0.19533754885196689,1.4615144729614258,0,0
jre11692500_1067.wav,0.4903669953346253,0.001959511311724782,2941.79336139686,3116.3160431321953,7074.25537109375,0.12379286024305555,-531.0175170898439,80.7416000366211,25.02159881591797,19.31113052368164,8.200252532958983,7.428925037384032,0.2033217251300812,3.176020383834839,-3.6907117366790767,-0.03385606780648232,-8.228238105773926,-2.206491470336914,-6.241312503814697,2.0201284885406494,-3.125618457794189,2.305261850357056,-4.003425121307373,1.84293532371521,-2.5654516220092773,1.7213101387023926,0,0
jre11692500_1068.wav,0.4669657647609711,0.025062711909413338,2500.2929945994233,2441.644484448139,5278.02734375,0.1247513382523148,-399.1349487304688,94.61753845214844,7.8198814392089835,26.78147315979004,8.828014373779297,2.682155132293701,-5.5408244132995605,-5.641475200653076,-8.431233406066895,-3.129124879837036,-5.340098857879639,-2.797491312026977,-7.963393211364746,2.271390199661255,-3.301138162612915,2.2510862350463867,-2.06864595413208,-3.807517766952514,-0.6615127921104431,1.6425083875656128,0,0
jre11692500_1069.wav,0.5021625757217407,0.01154519896954298,2577.809029477889,2587.184091896948,5446.504720052083,0.12742332175925927,-428.6329956054688,92.5403289794922,14.002513885498047,22.83315849304199,8.243877410888674,6.292317867279053,-1.9223854541778564,-5.026520729064941,-9.453075408935547,1.0671333074569702,-6.957133769989014,2.8580205440521236,-6.805164813995361,4.538691520690918,-4.75792932510376,2.372912645339966,-3.380447626113892,-0.4167315065860748,-4.8875732421875,3.717939138412476,-1,0
jre11692500_1070.wav,0.5139223337173462,0.001210367656312883,3158.445415030256,3141.216594477618,7362.461344401043,0.13923701533564814,-537.2555541992189,70.58683776855469,19.88051414489746,17.97780990600586,5.749156951904298,7.4693970680236825,1.782044768333435,5.122669219970703,-4.0102453231811515,-0.8138652443885803,-8.521162033081055,-2.425018787384033,-7.650977611541747,2.80560302734375,-1.5013806819915771,2.7027859687805176,-4.578763008117676,2.535893440246582,-3.268829345703125,1.995760798454285,0,0
jre11692500_1074.wav,0.37482884526252747,0.0491003654897213,1775.9131162558926,1918.0764420942317,3551.18408203125,0.07697211371527778,-316.25042724609375,132.25691223144528,-9.219963073730467,20.069604873657227,12.015122413635256,-0.9815825819969176,-4.634603977203369,0.103135384619236,-16.364086151123047,-12.24260425567627,-2.9682009220123287,-4.874228477478027,-11.035053253173828,2.662112236022949,-11.389752388000488,-1.5021462440490725,-4.426227569580078,-4.0042243003845215,-6.079770088195801,-0.1777118593454361,-1,1
jre11692500_1075.wav,0.368077963590622,0.046951405704021454,2079.867513197019,1978.7376461269305,4132.281494140625,0.10160771122685183,-307.4114990234375,111.61096954345705,-16.809904098510742,22.281862258911133,10.403372764587402,1.6209867000579834,-9.424307823181152,-5.403570652008057,-11.05595874786377,-5.7047061920166025,-2.876064777374268,-4.536675930023193,-16.341995239257812,0.4518811404705048,-7.811260223388673,-2.5841639041900635,-7.6690430641174325,-3.2892422676086426,-5.928240776062013,-2.1577818393707275,-1,1
jre11692500_1077.wav,0.3177574872970581,0.0656706765294075,1631.7846633577985,1702.156069358875,3011.358642578125,0.07235152633101853,-286.8632507324219,123.43707275390624,-26.98347473144531,27.437923431396484,14.994098663330078,-10.48545742034912,-12.572653770446776,4.566290855407715,-7.722121715545653,-13.114190101623535,-0.035435818135738366,-7.086994171142577,-15.95639419555664,2.589505910873413,-12.41273021697998,-7.6796488761901855,-5.779468059539795,-5.951266765594482,-7.785068988800049,-0.2261701822280884,1,1
jre11692500_1079.wav,0.3191736936569214,0.06627815216779709,2113.610425586768,1762.7810779175836,3735.41259765625,0.1155734592013889,-254.2639312744141,109.36669158935548,-17.028200149536133,30.65565490722656,13.340776443481445,0.8271561264991759,-16.192140579223633,-1.4161921739578247,-8.805989265441895,-11.743658065795898,-1.7048745155334473,-6.778031349182129,-15.237587928771973,6.188830375671388,-9.509483337402344,-3.1516308784484863,-5.64160680770874,-2.2148611545562744,-5.9728169441223145,-2.5023479461669917,-1,1
jre11692500_1081.wav,0.33548107743263245,0.05298993363976479,1915.1851283030544,1940.7279137559133,3665.329996744792,0.09746184172453703,-290.8692932128906,113.55205535888672,1.6642028093338013,31.65145301818848,14.089608192443848,-0.7219414710998535,-2.708383560180664,7.5351009368896475,-12.516124725341795,-12.827369689941404,-4.038867473602295,-6.192502975463867,-16.209440231323242,0.1581796258687973,-9.112601280212402,-2.3536388874053955,-10.507363319396973,-3.5892248153686523,-6.670429229736327,-3.5818405151367188,1,1
jre11692500_1083.wav,0.32389408349990845,0.050943773239851,1927.979713692159,1879.4273288170127,3702.315266927084,0.09605577256944443,-281.62884521484375,120.84298706054688,-19.79205703735352,26.54241943359375,8.13933277130127,-9.16606330871582,-15.153180122375488,1.8828248977661133,-15.453126907348633,-13.075346946716307,-0.5629864335060121,-6.9887938499450675,-16.822731018066403,5.821509838104247,-8.390641212463379,-1.8997008800506592,-7.412290573120117,-5.1056904792785645,-5.5592613220214835,-3.064702033996582,1,1
jre11692500_1086.wav,0.3243547081947327,0.06755095720291138,2262.1011101380154,1880.110872586565,3944.364420572917,0.124755859375,-261.9468994140625,87.76651763916016,-12.91157054901123,45.23252487182617,10.028072357177734,-4.8059916496276855,-12.130297660827635,1.4719796180725098,-13.375507354736328,-11.868383407592773,-6.737648963928223,-10.280177116394043,-16.463808059692386,3.896744966506958,-12.374481201171875,-1.9523766040802,-7.510904788970947,-4.6564674377441415,-8.197121620178223,-4.891357421875,1,1
jre11692500_1087.wav,0.3533844649791717,0.05808145925402641,2044.2028158730454,1821.780858799498,3633.927408854167,0.10635941116898147,-254.3346405029297,114.08177185058594,-4.950620651245117,27.25494766235352,10.282045364379883,-1.801106095314026,-16.532882690429688,1.7983399629592896,-10.99623966217041,-10.693849563598633,-4.716147422790527,-5.0015645027160645,-16.785661697387695,3.1284368038177486,-11.111552238464355,-3.1077091693878174,-8.483061790466309,-3.5856134891510014,-8.36583423614502,-5.335665702819824,1,1
jre11692500_1088.wav,0.3775202929973602,0.040352419018745415,1608.8305082228924,1696.846523229082,3078.749593098959,0.07744683159722222,-317.24810791015625,146.9205322265625,-18.67811584472656,18.243709564208984,14.101804733276367,-6.22700834274292,-14.519145011901855,-2.71453595161438,-12.279120445251465,-7.141141414642334,-3.266951560974121,-2.94965934753418,-8.560009956359862,1.2417486906051636,-8.714855194091799,-1.1029587984085083,-8.120362281799316,-3.9241480827331534,-8.083934783935549,-5.405050754547119,1,1
jre11692500_1089.wav,0.4584847092628479,0.021566426381468773,2569.665799649831,2689.4983288940343,5862.813313802082,0.11488172743055555,-439.745361328125,94.5637664794922,20.11930084228516,17.394065856933597,0.6633729338645935,1.0268845558166504,1.0934581756591797,0.6409767866134644,-3.7298660278320312,-4.97811222076416,-4.898587226867676,-0.34754034876823425,-5.1808953285217285,-0.36566779017448425,-3.955631971359253,1.8004723787307741,-4.836607933044434,-4.191335678100587,-3.2442018985748287,-1.4730168581008911,-1,0
